iata,name,city,country,latitude,longitude,timezone
WLD,Strother Field,Winfield/Arkansas City,United States,37.168598,-97.037598,America/Chicago
WLG,Wellington International Airport,Wellington,New Zealand,-41.327202,174.804993,Pacific/Auckland
WLH,Walaha Airport,Walaha,Vanuatu,-15.412,167.690994,Pacific/Efate
WLK,Selawik Airport,Selawik,United States,66.600098,-159.985992,America/Anchorage
WLS,Hihifo Airport,Wallis Island,Wallis and Futuna,-13.239445,-176.19865,Pacific/Wallis
WLW,Willows Glenn County Airport,Willows,United States,39.51639938,-122.2180023,America/Los_Angeles
WMA,Mandritsara Airport,Mandritsara,Madagascar,-15.845992,48.834718,Indian/Antananarivo
WMC,Winnemucca Municipal Airport,Winnemucca,United States,40.8965988159,-117.805999756,America/Los_Angeles
WMD,Mandabe Airport,Mandabe,Madagascar,-21.0463049303,44.9404120445,Indian/Antananarivo
WMH,Ozark Regional Airport,Mountain Home,United States,36.3689002991,-92.4704971313,America/Chicago
WMI,Warsaw Modlin Airport,Warsaw,Poland,52.451099,20.6518,Europe/Warsaw
WML,Malaimbandy Airport,Malaimbandy,Madagascar,-20.3553902921,45.5433726311,Indian/Antananarivo
WMO,White Mountain Airport,White Mountain,United States,64.689201,-163.412994,America/Nome
WMP,Mampikony Airport,Mampikony,Madagascar,-16.071916,47.642953,Indian/Antananarivo
WMR,Mananara Nord Airport,Mananara Nord,Madagascar,-16.1639,49.7738,Indian/Antananarivo
WMT,Zunyi Maotai Airport,Zunyi,China,27.961837,106.435416,Asia/Shanghai
WMX,Wamena Airport,Wamena-Papua Island,Indonesia,-4.097324,138.952417,Asia/Jayapura
WNA,Napakiak Airport,Napakiak,United States,60.6903,-161.979004,America/Anchorage
WNN,Wunnumin Lake Airport,Wunnumin Lake,Canada,52.893902,-89.2892,America/Winnipeg
WNP,Naga Airport,Naga,Philippines,13.5848999023438,123.269996643066,Asia/Manila
WNS,Shaheed Benazirabad Airport,Nawabash,Pakistan,26.2194,68.390099,Asia/Karachi
WNZ,Wenzhou Longwan International Airport,Wenzhou,China,27.910572,120.853465,Asia/Shanghai
WOA,Wonenara Airport,Wonenara,Papua New Guinea,-6.79686111111,145.891944444,Pacific/Port_Moresby
WOE,Woensdrecht Air Base,Bergen Op Zoom,Netherlands,51.4491,4.34203,Europe/Amsterdam
WOT,Wang'an Airport,Wang-an,Taiwan,23.369108,119.503598,Asia/Taipei
WOW,Willow Airport,Willow,United States,61.7542,-150.052002,America/Anchorage
WPA,Cabo Juan Román Airfield,Puerto Aysen,Chile,-45.3992,-72.670303,America/Santiago
WPB,Port Bergé Airport,Port Berge,Madagascar,-15.584286,47.623587,Indian/Antananarivo
WPC,Pincher Creek Airport,Pincher Creek,Canada,49.520429,-113.997002,America/Edmonton
WPR,Captain Fuentes Martinez Airport,Porvenir,Chile,-53.2537,-70.319199,America/Punta_Arenas
WPU,Guardia Marina Zañartu Airport,Puerto Williams,Chile,-54.931099,-67.626297,America/Argentina/Ushuaia
WRB,Robins Air Force Base,Warner Robins,United States,32.640099,-83.591904,America/New_York
WRG,Wrangell Airport,Wrangell,United States,56.48429871,-132.3699951,America/Sitka
WRI,Mc Guire Air Force Base,Wrightstown,United States,40.0155983,-74.59169769,America/New_York
WRL,Worland Municipal Airport,Worland,United States,43.965698,-107.950996,America/Denver
WRO,Copernicus Wrocław Airport,Wroclaw,Poland,51.103719,16.882096,Europe/Warsaw
WRT,Warton Aerodrome,Warton,United Kingdom,53.745098,-2.88306,Europe/London
WRY,Westray Airport,Westray,United Kingdom,59.350475,-2.950062,Europe/London
WRZ,Weerawila Airport,Weerawila,Sri Lanka,6.25449,81.235199,Asia/Colombo
WSF,Cape Sarichef Airport,Cape Sarichef,United States,54.583934,-164.905727,America/Nome
WSG,Washington County Airport,Washington,United States,40.136501,-80.290199,America/New_York
WSH,Brookhaven Calabro Airport,Shirley,United States,40.821899,-72.8694,America/New_York
WSK,Chongqing Wushan Airport,Wushan,China,31.06896,109.708958,Asia/Shanghai
WSN,South Naknek Number 2 Airport,South Naknek,United States,58.702362,-157.005444,America/Anchorage
WSO,Washabo Airport,Washabo,Suriname,5.215277,-57.185302,America/Guyana
WSP,Waspam Airport,Waspam,Nicaragua,14.7392,-83.969398,America/Managua
WSR,Wasior Airport,Wasior-Papua Island,Indonesia,-2.720434,134.505902,Asia/Jayapura
WST,Westerly State Airport,Westerly,United States,41.349602,-71.803398,America/New_York
WSU,Wasu Airport,Wasu,Papua New Guinea,-5.96170944919,147.19822526,Pacific/Port_Moresby
WTA,Tambohorano Airport,Tambohorano,Madagascar,-17.476101,43.972801,Indian/Antananarivo
WTB,Toowoomba Wellcamp Airport,Wellcamp,Australia,-27.558332,151.793335,Australia/Brisbane
WTD,West End Airport,West End,Bahamas,26.685301,-78.974998,America/Nassau
WTK,Noatak Airport,Noatak,United States,67.561241,-162.980461,America/Nome
WTN,RAF Waddington,Waddington,United Kingdom,53.166199,-0.523811,Europe/London
WTP,Woitape Airport,Fatima Mission,Papua New Guinea,-8.545833,147.2525,Pacific/Port_Moresby
WTS,Tsiroanomandidy Airport,Tsiroanomandidy,Madagascar,-18.759677,46.054065,Indian/Antananarivo
WUA,Wuhai Airport,Wuhai,China,39.7934,106.7993,Asia/Shanghai
WUG,Wau Airport,Wau,Papua New Guinea,-7.345556,146.718611,Pacific/Port_Moresby
WUH,Wuhan Tianhe International Airport,Wuhan,China,30.774798,114.213723,Asia/Shanghai
WUS,Nanping Wuyishan Airport,Wuyishan,China,27.7019,118.000999,Asia/Shanghai
WUU,Wau Airport,Wau,South Sudan,7.72583,27.975,Africa/Juba
WUX,Sunan Shuofang International Airport,Wuxi,China,31.496952,120.43038,Asia/Shanghai
WUZ,Wuzhou Xijiang Airport,Wuzhou,China,23.40316,111.09331,Asia/Shanghai
WVB,Walvis Bay International Airport,Walvis Bay,Namibia,-22.979332,14.647102,Africa/Windhoek
WVI,Watsonville Municipal Airport,Watsonville,United States,36.9356994629,-121.790000916,America/Los_Angeles
WVL,Waterville Robert Lafleur Airport,Waterville,United States,44.5331993103,-69.6754989624,America/New_York
WVN,JadeWeser Airport,Wilhelmshaven,Germany,53.50222,8.052222,Europe/Berlin
WWD,Cape May County Airport,Wildwood,United States,39.0084991455,-74.9083023071,America/New_York
WWI,Woodie Woodie Airport,Woodie Woodie,Australia,-21.64551,121.191184,Australia/Perth
WWK,Wewak International Airport,Wewak,Papua New Guinea,-3.58383011818,143.669006348,Pacific/Port_Moresby
WWR,West Woodward Airport,Woodward,United States,36.438,-99.5226667,America/Chicago
WWT,Mertarvik Airport,Newtok,United States,60.81037,-164.499511,America/Nome
WWY,West Wyalong Airport,West Wyalong,Australia,-33.9371986389,147.190994263,Australia/Sydney
WXN,Wanzhou Wuqiao Airport,Wanxian,China,30.8017,108.433,Asia/Shanghai
WYA,Whyalla Airport,Whyalla,Australia,-33.0588989257813,137.514007568359,Australia/Adelaide
WYE,Yengema Airport,Yengema,Sierra Leone,8.61047,-11.0454,Africa/Freetown
WYS,Yellowstone Airport,West Yellowstone,United States,44.6884,-111.117996,America/Denver
XAI,Xinyang Minggang Airport,Xinyang,China,32.540819,114.079141,Asia/Shanghai
XAP,Serafin Enoss Bertaso Airport,Chapeco,Brazil,-27.134199,-52.656601,America/Sao_Paulo
XAR,Aribinda Airport,Aribinda,Burkina Faso,14.2170000076,-0.883000016212,Africa/Ouagadougou
XAU,Saül Airport,Saul,French Guiana,3.61361,-53.204201,America/Cayenne
XBE,Bearskin Lake Airport,Bearskin Lake,Canada,53.9655990600586,-91.0271987915039,America/Winnipeg
XBG,Bogande Airport,Bogande,Burkina Faso,12.983,-0.167,Africa/Ouagadougou
XBJ,Birjand International Airport,Birjand,Iran,32.896525,59.281258,Asia/Tehran
XBO,Boulsa Airport,Boulsa,Burkina Faso,12.65,-0.567,Africa/Ouagadougou
XCH,Christmas Island International Airport,Christmas Island,Christmas Island,-10.450387,105.6911,Indian/Christmas
XCM,Chatham Kent Airport,Chatham-Kent,Canada,42.3064002991,-82.0819015503,America/Toronto
XCR,Chalons Vatry airport,Chalons/Vatry,France,48.77333,4.20611,Europe/Paris
XDE,Diebougou Airport,Diebougou,Burkina Faso,10.95,-3.25,Africa/Ouagadougou
XDJ,Djibo Airport,Djibo,Burkina Faso,14.125,-1.624722,Africa/Ouagadougou
XFN,Xiangyang Liuji Airport,Xiangfan,China,32.152222,112.291666,Asia/Shanghai
XFW,Hamburg-Finkenwerder Airport,Hamburg,Germany,53.5352783203125,9.83555603027344,Europe/Berlin
XGA,Gaoua Airport,Gaoua,Burkina Faso,10.384059,-3.163454,Africa/Ouagadougou
XGG,Gorom-Gorom Airport,Gorom-Gorom,Burkina Faso,14.454174,-0.218644,Africa/Ouagadougou
XGN,Xangongo Airport,Xangongo,Angola,-16.7553997039795,14.9652996063232,Africa/Luanda
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,58.711399,-65.992798,America/Toronto
XIC,Xichang Qingshan Airport,Xichang,China,27.9891,102.183998,Asia/Shanghai
XIJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,28.9347991943,47.7919006348,Asia/Kuwait
XIL,Xilinhot Airport,Xilinhot,China,43.915599822998,115.963996887207,Asia/Shanghai
XIN,Xingning Air Base,Xingning,China,24.1492,115.758003,Asia/Shanghai
XIY,Xi'an Xianyang International Airport,Xianyang,China,34.447102,108.751999,Asia/Shanghai
XJM,Mangla Airport,Mangla,Pakistan,33.0500984191895,73.6383972167969,Asia/Karachi
XKA,Kantchari Airport,Kantchari,Burkina Faso,12.464046,1.492939,Africa/Ouagadougou
XKH,Xieng Khouang Airport,Xieng Khouang,Laos,19.450001,103.157997,Asia/Vientiane
XKS,Kasabonika Airport,Kasabonika,Canada,53.5247001647949,-88.6427993774414,America/Winnipeg
XKY,Kaya Airport,Kaya,Burkina Faso,13.067,-1.1,Africa/Ouagadougou
XLS,Saint Louis Airport,Saint Louis,Senegal,16.049814,-16.461039,Africa/Dakar
XLU,Leo Airport,Leo,Burkina Faso,11.1,-2.1,Africa/Ouagadougou
XMD,Madison Municipal Airport,Madison,United States,44.01599884,-97.08589935,America/Chicago
XMG,Mahendranagar Airport,Mahendranagar,Nepal,28.9632,80.147903,Asia/Kathmandu
XMI,Masasi Airport,Masasi,Tanzania,-10.733,38.766998,Africa/Dar_es_Salaam
XMN,Xiamen Gaoqi International Airport,Xiamen,China,24.543889,118.127454,Asia/Shanghai
XMS,Coronel E Carvajal Airport,Macas,Ecuador,-2.29917001724243,-78.1207962036133,America/Guayaquil
XMY,Yam Island Airport,Yam Island,Australia,-9.899187,142.774265,Australia/Brisbane
XNA,Northwest Arkansas National Airport,Fayetteville/Springdale/,United States,36.281898,-94.306801,America/Chicago
XNN,Xining Caojiabao International Airport,Xining,China,36.52775,102.040215,Asia/Shanghai
XNU,Nouna Airport,Nouna,Burkina Faso,12.75,-3.867000103,Africa/Ouagadougou
XPA,Pama Airport,Pama,Burkina Faso,11.25,0.7,Africa/Ouagadougou
XPL,Palmerola International Airport / José Enrique Soto Cano Air Base,Comayagua,Honduras,14.3824,-87.621201,America/Tegucigalpa
XPR,Pine Ridge Airport,Pine Ridge,United States,43.020902,-102.506089,America/Denver
XQP,Quepos Managua Airport,Quepos,Costa Rica,9.44316,-84.129799,America/Costa_Rica
XRH,RAAF Base Richmond,Richmond,Australia,-33.604652,150.783051,Australia/Sydney
XRY,Jerez Airport,Jerez de la Forntera,Spain,36.744598,-6.06011,Europe/Madrid
XSB,Sir Bani Yas Airport,Sir Bani Yas,United Arab Emirates,24.283611,52.580278,Asia/Dubai
XSD,Tonopah Test Range Airport,Tonopah,United States,37.7988014221,-116.78099823,America/Los_Angeles
XSE,Sebba Airport,Sebba,Burkina Faso,13.45,0.517,Africa/Ouagadougou
XSI,South Indian Lake Airport,South Indian Lake,Canada,56.792801,-98.907204,America/Winnipeg
XSP,Seletar Airport,Seletar,Singapore,1.41555,103.86673,Asia/Kuala_Lumpur
XTL,Tadoule Lake Airport,Tadoule Lake,Canada,58.706308,-98.511057,America/Winnipeg
XUZ,Xuzhou Guanyin International Airport,Xuzhou,China,34.059056,117.555278,Asia/Shanghai
XWA,Williston Basin International Airport,Williston,United States,48.260863,-103.75116,America/Chicago
XYA,Yandina Airport,Yandina,Solomon Islands,-9.092816,159.21841,Pacific/Guadalcanal
XYE,Ye Airport,Ye,Myanmar,15.301361,97.864288,Asia/Yangon
XYR,Edwaki Airport,Yellow River Mission,Papua New Guinea,-3.883986,141.792234,Pacific/Port_Moresby
XZA,Zabré Airport,Zabre,Burkina Faso,11.167,-0.617,Africa/Ouagadougou
YAA,Anahim Lake Airport,Anahim Lake,Canada,52.451501,-125.303776,America/Vancouver
YAC,Cat Lake Airport,Cat Lake,Canada,51.7272,-91.824402,America/Winnipeg
YAG,Fort Frances Municipal Airport,Fort Frances,Canada,48.655749,-93.44349,America/Winnipeg
YAH,La Grande-4 Airport,La Grande-4,Canada,53.754699707,-73.6753005981,America/Toronto
YAI,Gral. Bernardo O´Higgins Airport,Chillan,Chile,-36.5825,-72.031403,America/Santiago
YAK,Yakutat Airport,Yakutat,United States,59.508717,-139.660435,America/Yakutat
YAL,Alert Bay Airport,Alert Bay,Canada,50.582199,-126.916,America/Vancouver
YAM,Sault Ste Marie Airport,Sault Ste Marie,Canada,46.483216,-84.508467,America/Detroit
YAN,Yangambi Airport,Yangambi,Democratic Republic of the Congo,0.783,24.466999,Africa/Lubumbashi
YAO,Yaoundé Ville Airport,Yaounde,Cameroon,3.83604,11.5235,Africa/Douala
YAP,Yap International Airport,Yap Island,Micronesia,9.49891,138.082993,Pacific/Chuuk
YAR,La Grande-3 Airport,La Grande-3,Canada,53.5717010498,-76.1964035034,America/Toronto
YAS,Yasawa Island Airport,Yasawa Island,Fiji,-16.7589,177.544998,Pacific/Fiji
YAT,Attawapiskat Airport,Attawapiskat,Canada,52.927502,-82.4319,America/Toronto
YAU,Donaldson Airport,Kattiniq,Canada,61.662201,-73.321404,America/Toronto
YAV,Mayne Island Seaplane Base,Winnipeg,Canada,48.852241,-123.301982,America/Winnipeg
YAX,Wapekeka Airport,Angling Lake,Canada,53.8492012023926,-89.5793991088867,America/Winnipeg
YAY,St. Anthony Airport,St. Anthony,Canada,51.391909,-56.08321,America/St_Johns
YAZ,Tofino / Long Beach Airport,Tofino,Canada,49.079833,-125.775583,America/Vancouver
YBA,Banff Airport,Banff,Canada,51.208222,-115.540624,America/Edmonton
YBB,Kugaaruk Airport,Kugaaruk,Canada,68.535711,-89.805508,America/Cambridge_Bay
YBC,Baie-Comeau Airport,Baie-Comeau,Canada,49.1325,-68.204399,America/Toronto
YBE,Uranium City Airport,Uranium City,Canada,59.561401,-108.481003,America/Swift_Current
YBG,Saguenay-Bagotville Airport,Bagotville,Canada,48.330123,-70.992012,America/Toronto
YBI,Black Tickle Airport,Black Tickle,Canada,53.469836,-55.787501,America/St_Johns
YBK,Baker Lake Airport,Baker Lake,Canada,64.2988967896,-96.077796936,America/Rankin_Inlet
YBL,Campbell River Airport,Campbell River,Canada,49.950802,-125.271004,America/Vancouver
YBO,Bob Quinn Lake Airport,Bob Quinn Lake,Canada,56.966702,-130.25,America/Vancouver
YBP,Yibin Wuliangye Airport,Yibin,China,28.858431,104.526157,Asia/Shanghai
YBR,Brandon Municipal Airport,Brandon,Canada,49.91,-99.951897,America/Winnipeg
YBT,Brochet Airport,Brochet,Canada,57.8894,-101.679001,America/Winnipeg
YBV,Berens River Airport,Berens River,Canada,52.358898,-97.018303,America/Winnipeg
YBW,Bedwell Harbour Seaplane Base,Calgary,Canada,48.75,-123.233002,America/Edmonton
YBX,Lourdes-de-Blanc-Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,51.4436,-57.185299,America/Blanc-Sablon
YBY,Bonnyville Airport,Bonnyville,Canada,54.304199,-110.744003,America/Edmonton
YCB,Cambridge Bay Airport,Cambridge Bay,Canada,69.1081008911,-105.138000488,America/Cambridge_Bay
YCC,Cornwall Regional Airport,Cornwall,Canada,45.092637,-74.567724,America/Toronto
YCD,Nanaimo Airport,Nanaimo,Canada,49.05497,-123.869863,America/Vancouver
YCE,Centralia / James T. Field Memorial Aerodrome,Centralia,Canada,43.285599,-81.508301,America/Toronto
YCG,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,49.296398,-117.632004,America/Vancouver
YCH,Miramichi Airport,Miramichi,Canada,47.007801,-65.449203,America/Moncton
YCK,Tommy Kochon Airport,Colville Lake,Canada,67.02015,-126.128364,America/Inuvik
YCL,Charlo Airport,Charlo,Canada,47.990799,-66.330299,America/Moncton
YCM,Niagara District Airport,St Catharines,Canada,43.191598,-79.171686,America/Toronto
YCN,Cochrane Airport,Cochrane,Canada,49.105598449707,-81.0136032104492,America/Toronto
YCO,Kugluktuk Airport,Kugluktuk,Canada,67.816408,-115.14307,America/Cambridge_Bay
YCQ,Chetwynd Airport,Chetwynd,Canada,55.687198638916,-121.626998901367,America/Dawson_Creek
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,54.609758,-97.762442,America/Winnipeg
YCS,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,63.346901,-90.731102,America/Rankin_Inlet
YCT,Coronation Airport,Coronation,Canada,52.0750007629,-111.444999695,America/Edmonton
YCU,Yuncheng Yanhu International Airport,Yuncheng,China,35.117823,111.034023,Asia/Shanghai
YCW,Chilliwack Airport,Chilliwack,Canada,49.153157,-121.939309,America/Vancouver
YCY,Clyde River Airport,Clyde River,Canada,70.486099,-68.516701,America/Iqaluit
YCZ,Fairmont Hot Springs Airport,Fairmont Hot Springs,Canada,50.331052,-115.873739,America/Edmonton
YDA,Dawson City Airport,Dawson City,Canada,64.043098449707,-139.128005981445,America/Dawson
YDB,Burwash Airport,Burwash,Canada,61.371101,-139.041,America/Dawson
YDC,Drayton Valley Industrial Airport,Town of Princeton,Canada,53.265800476074,-114.95999908447,America/Vancouver
YDF,Deer Lake Airport,Deer Lake,Canada,49.208159,-57.396147,America/St_Johns
YDG,Digby / Annapolis Regional Airport,Digby,Canada,44.5458450365,-65.7854247093,America/Halifax
YDL,Dease Lake Airport,Dease Lake,Canada,58.422199,-130.031998,America/Vancouver
YDN,Dauphin Barker Airport,Dauphin,Canada,51.1008,-100.052002,America/Winnipeg
YDO,Dolbeau-Saint-Felicien Airport,Dolbeau-St-Felicien,Canada,48.7785,-72.375,America/Toronto
YDP,Nain Airport,Nain,Canada,56.550778,-61.682224,America/Goose_Bay
YDQ,Dawson Creek Airport,Dawson Creek,Canada,55.741245,-120.183263,America/Dawson_Creek
YDT,Boundary Bay Airport,Burlington,Canada,49.074338,-123.006877,America/Toronto
YDV,Bloodvein River Airport,Bloodvein River,Canada,51.784568,-96.692305,America/Winnipeg
YEB,Bar River Airport,Bar River,Canada,46.421233,-84.096478,America/Toronto
YEG,Edmonton International Airport,Edmonton,Canada,53.3097,-113.580002,America/Edmonton
YEI,Bursa Yenişehir Airport,Bursa,Turkey,40.255199,29.562599,Europe/Istanbul
YEK,Arviat Airport,Arviat,Canada,61.0942,-94.070801,America/Rankin_Inlet
YEL,Elliot Lake Municipal Airport,Elliot Lake,Canada,46.351398468,-82.5614013672,America/Toronto
YEM,Manitoulin East Municipal Airport,Manitowaning,Canada,45.842435,-81.857595,America/Toronto
YEN,Estevan Airport,Estevan,Canada,49.2103004456,-102.966003418,America/Regina
YEO,RNAS Yeovilton,Yeovil,United Kingdom,51.009399,-2.63882,Europe/London
YER,Fort Severn Airport,Fort Severn,Canada,56.018902,-87.676102,America/Toronto
YET,Edson Airport,Edson,Canada,53.5788993835,-116.464996338,America/Edmonton
YEU,Eureka Airport,Eureka,Canada,79.9946975708,-85.814201355,America/Atikokan
YEV,Inuvik Mike Zubko Airport,Inuvik,Canada,68.3041992188,-133.483001709,America/Inuvik
YEY,Amos/Magny Airport,Amos,Canada,48.563903,-78.249702,America/Toronto
YFA,Fort Albany Airport,Fort Albany,Canada,52.203451,-81.695194,America/Toronto
YFB,Iqaluit Airport,Iqaluit,Canada,63.756402,-68.555801,America/Iqaluit
YFC,Fredericton International Airport,Fredericton,Canada,45.868697,-66.529891,America/Moncton
YFE,Forestville Airport,Forestville,Canada,48.7461013793945,-69.0971984863281,America/Toronto
YFH,Fort Hope Airport,Fort Hope,Canada,51.561901,-87.907799,America/Toronto
YFI,Fort Mackay / Firebag,Suncor Energy Site,Canada,57.275833,-110.976666,America/Edmonton
YFJ,Wekweètì Airport,Wekweeti,Canada,64.190804,-114.077002,America/Edmonton
YFO,Flin Flon Airport,Flin Flon,Canada,54.678101,-101.681999,America/Winnipeg
YFR,Fort Resolution Airport,Fort Resolution,Canada,61.1808013916,-113.690002441,America/Edmonton
YFS,Fort Simpson Airport,Fort Simpson,Canada,61.7602005004883,-121.236999511719,America/Inuvik
YFX,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,52.372799,-55.673901,America/St_Johns
YGB,Texada Gillies Bay Airport,Texada,Canada,49.694341,-124.518099,America/Vancouver
YGE,Gorge Harbour Seaplane Base,Golden,Canada,50.0994,-125.0235,America/Edmonton
YGH,Fort Good Hope Airport,Fort Good Hope,Canada,66.240658,-128.647757,America/Inuvik
YGJ,Yonago Kitaro Airport / JASDF Miho Air Base,Yonago,Japan,35.492199,133.235992,Asia/Tokyo
YGK,Kingston Norman Rogers Airport,Kingston,Canada,44.2253,-76.596901,America/Toronto
YGL,La Grande Rivière Airport,La Grande Riviere,Canada,53.625301361084,-77.7042007446289,America/Toronto
YGM,Gimli Industrial Park Airport,Gimli,Canada,50.628101348877,-97.0432968139648,America/Winnipeg
YGO,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,54.55768,-94.490061,America/Winnipeg
YGP,Michel-Pouliot Gaspé Airport,Gaspe,Canada,48.774915,-64.481893,America/Toronto
YGQ,Geraldton Greenstone Regional Airport,Geraldton,Canada,49.7783012390137,-86.9393997192383,America/Toronto
YGR,Îles-de-la-Madeleine Airport,Iles-de-la-Madeleine,Canada,47.425242,-61.778612,America/Halifax
